register_id,variable_name,description_dk,start_year,end_year,variable_times_url,variable_hkd_url
IND,QPENSPRI,Udbetalinger fra arbejdsmarkedspensioner(ekskl.tjenestemandspension) og private pensioner fra Danmark,1991,2018,https://www.dst.dk/da/Statistik/dokumentation/Times/personindkomst/qpenspri,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Personindkomster/QPENSPRI
IND,QRENTIND,Samlede skattepligtige renteindtægter fra Danmark undtagen renteindtægt i selvstændig virksomhed,1980,2018,NA,NA
IND,QRENTUD2,Samlede fradragsberettigede renteudgifter inkl. virksomhedsrenter,1980,2013,https://www.dst.dk/da/Statistik/dokumentation/Times/personindkomst/qrentud2,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Personindkomster/QRENTUD2
IND,QSAR,En række engangsindtægter samt fortjeneste ved salg af ejendom under visse forudsætninger,1980,1995,https://www.dst.dk/da/Statistik/dokumentation/Times/personindkomst/qsar,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Personindkomster/QSAR
IND,QSKATFRI,"Skattefri løn fra politi og retsvæsen Grønland, DANIDA m. fl.",1994,2018,NA,NA
IND,QSPLINDK,Skattepligtig indkomst,1980,2018,https://www.dst.dk/da/Statistik/dokumentation/Times/personindkomst/qsplindk,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Personindkomster/QSPLINDK
IND,QTILPENS,"Udbetalte pensioner fra ATP (ATP, særlig og midlertidig pension)",1980,2018,https://www.dst.dk/da/Statistik/dokumentation/Times/personindkomst/qtilpens,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Personindkomster/QTILPENS
IND,QTJPENS,Tjenestemandspension inkl. pension til efterladte ægtefæller og børn.,1991,2018,https://www.dst.dk/da/Statistik/dokumentation/Times/personindkomst/qtjpens,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Personindkomster/QTJPENS
IND,QUDDYDL,Uddannelsesgodtgørelse til ledige,1988,2018,NA,NA
IND,QUDINK,Anden personlig indkomst fra udlandet end løn,2002,2018,NA,NA
IND,RENTBANK,"Renteindtægt af obligationer, pantebreve i depot samt indestående i pengeinstitutter i Danmark, ekskl. renteindtægt i selstændig virksomhed",1980,2018,NA,NA
IND,RENTEINDK,Samlede skattepligtige renteindtægter fra Danmark-fra 2010 ekskl. renteindtægt af pantebreve uden for depot),1980,2013,https://www.dst.dk/da/Statistik/dokumentation/Times/personindkomst/renteindk,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Personindkomster/RENTEINDK
IND,RENTPBED,"Renteindtægter af pantebreve der ikke er i depot inkl. renter af solgte og indfriede pantebreve, ekskl. renteindtægter fra udlandet og ekskl. renteindtægter i selvstændig virksomhed",1993,2009,NA,NA
IND,RENTUDGPR,"Renteudgifter, ekskl. renteudgifter fra udlandet og ekskl. renteudgifter i selvstændig virksomhed",1980,2018,https://www.dst.dk/da/Statistik/dokumentation/Times/personindkomst/rentudgpr,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Personindkomster/RENTUDGPR
IND,RENTUDIO,"Øvrige rentudgifter, ekskl. lempelsesberettigede renteudgifter til udlandet og renteudgift i selvstændig virksomhed",1984,2018,NA,NA
IND,RENTUPRI,"Renteudgift vedrørende prioritetsgæld, ekskl. renteudgifter til udlandet, ekskl. renteudgifter i selvstændig virksomhed",1984,2018,NA,NA
IND,RENTVIRK,"Renteindtægter, der vedrører virksomhed (inkl. nettorenteindtægter fra udlandet,) samt indkomstskattepligtige kursgevinster i virksomhed.",2002,2018,NA,NA
IND,RESUINK,Restindkomst inkl. børnebidrag,1994,2013,https://www.dst.dk/da/Statistik/dokumentation/Times/personindkomst/resuink,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Personindkomster/RESUINK
IND,RESUINK_13,Restindkomst inkl. børnebidrag,1980,2018,NA,NA
IND,RESUINK_GL,Restindkomst inkl. honoraraflønning og børnebidrag,1980,2013,https://www.dst.dk/da/Statistik/dokumentation/Times/personindkomst/resuink-gl,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Personindkomster/RESUINK-GL
IND,REVAL,Revalideringsydelse,1994,2018,NA,NA
IND,RNTIOVIR,Renteindtægter fra Danmark i virksomhed,1987,2018,NA,NA
IND,RNTUDIOV,Renteudgifter i virksomhed,1987,2018,NA,NA
IND,RNTUDSTU,Renteudgifter af studielån fra Økonomistyrelsen/fra SU-styrelsen,1988,2018,NA,NA
IND,RNT_UDG_OFF_GAELD,Renteudgifter af gæld til det offentlige,2013,2018,NA,NA
IND,RUDGBANK,"Renteudgifter til pengeinstitutter inkl. pantebreve i depot, (ekskl. renteudgifter til studielån, boligstøttelån, renteudgifter til udlandet og renteudgifter i selvstændig virksomhed)",1987,2018,NA,NA
IND,SAMLINK_NY,"Samlet indkomst inkl. beregnet lejeværdi før fradrag af renteudgifter, og før fradrag af arbejdsmarkedsbidrag og særlig pensionsbidrag.",1980,2013,https://www.dst.dk/da/Statistik/dokumentation/Times/personindkomst/samlink-ny,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Personindkomster/SAMLINK-NY
IND,SAMSKAT,"Kode der angiver, om en person er sambeskattet med en anden person",1980,2018,NA,NA
IND,SFRIFOND,Skattefri uddelinger fra fonde og foreninger mv.,1995,2018,NA,NA
IND,SKATFRIYD,Skattefrie indkomster,1980,2018,https://www.dst.dk/da/Statistik/dokumentation/Times/personindkomst/skatfriyd,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Personindkomster/SKATFRIYD
IND,SKATMVIALT_13,"Skat, arbejdsmarkedsbidrag og særlig pension i alt. ekskl. kirkeskat",1980,2018,https://www.dst.dk/da/Statistik/dokumentation/Times/personindkomst/skatmvialt-13,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Personindkomster/SKATMVIALT-13
IND,SKATMVIALT_NY,"Skat, arbejdsmarkedsbidrag og særlig pension i alt",1980,2013,https://www.dst.dk/da/Statistik/dokumentation/Times/personindkomst/skatmvialt-ny,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Personindkomster/SKATMVIALT-NY
IND,SKATTOT_13,Samlet personlig slutskat for en skatteyder inkl. udenlandsk betalt skat ekskl. kirkeskat,1980,2018,https://www.dst.dk/da/Statistik/dokumentation/Times/personindkomst/skattot-13,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Personindkomster/SKATTOT-13
IND,SKATTOT_NY,Samlet personlig slutskat for en skatteyder inkl. udenlandsk betalt skat,1980,2013,https://www.dst.dk/da/Statistik/dokumentation/Times/personindkomst/skattot-ny,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Personindkomster/SKATTOT-NY
IND,SKPLDGAN,Antal skattepligtige dage i året,1980,2001,NA,NA
IND,SLUSKAT,Samlet slutskat for en skatteyder,1980,2018,NA,NA
IND,SLUTBID,Samlet arbejdsmarkedsbidrag,1994,2018,https://www.dst.dk/da/Statistik/dokumentation/Times/personindkomst/slutbid,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Personindkomster/SLUTBID
IND,SLUT_LIGNET,Markering for slutligning,2014,2018,NA,NA
IND,SOEMAND,"Lønindkomst fra ansættelse som sømand, registreret i Skats Slutligningsregister som sømandsindkomst",1994,2018,NA,NA
IND,ST12PCT,12 pct. skat til staten,1987,1993,https://www.dst.dk/da/Statistik/dokumentation/Times/personindkomst/st12pct,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Personindkomster/ST12PCT
IND,ST22PCT,22 pct. skat til staten,1987,1993,https://www.dst.dk/da/Statistik/dokumentation/Times/personindkomst/st22pct,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Personindkomster/ST22PCT
IND,ST6PCT,6 pct. skat til staten,1987,1993,https://www.dst.dk/da/Statistik/dokumentation/Times/personindkomst/st6pct,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Personindkomster/ST6PCT
IND,STIP,Stipendier fra Statens Uddannelsesstøtte - SU,1983,2018,https://www.dst.dk/da/Statistik/dokumentation/Times/personindkomst/stip,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Personindkomster/STIP
IND,STSKAT,Statsskatten,1980,2018,https://www.dst.dk/da/Statistik/dokumentation/Times/personindkomst/stskat,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Personindkomster/STSKAT
IND,SUNDHEDSBIDRAG,Sundhedsbidrag,2007,2018,https://www.dst.dk/da/Statistik/dokumentation/Times/personindkomst/sundhedsbidrag,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Personindkomster/SUNDHEDSBIDRAG
IND,SYG_BARSEL_13,Udbetalte sygedagpenge fra kommuner,1980,2018,NA,NA
IND,TBKONT,Tilbagebetalt kontanthjælp og øvrige fradrag,2002,2018,NA,NA
IND,TBKONTHJ,Tilbagebetalt kontanthjælp,1997,2018,https://www.dst.dk/da/Statistik/dokumentation/Times/personindkomst/tbkonthj,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Personindkomster/TBKONTHJ
IND,TILBTOT,Skattefrit tillæg til førtidspensionister,1984,2018,https://www.dst.dk/da/Statistik/dokumentation/Times/personindkomst/tilbtot,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Personindkomster/TILBTOT
IND,TOPSKA,Beregnet topskat til staten,1994,2018,https://www.dst.dk/da/Statistik/dokumentation/Times/personindkomst/topska,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Personindkomster/TOPSKA
IND,UDDAN,Dagpenge udbetalt af a-kasse ved orlov under uddannelse,1994,2003,NA,NA
IND,UDD_YD,Uddannelsesydelse/ledighedsydelse/arbejdsmarkedsydelse til ledige der opbruger deres dagpengeret,2013,2018,NA,NA
IND,UDKAINVR,Nettorenter i udenlandsk virksomhed,1987,2018,NA,NA
IND,UDLAKT,Udenlandske aktiver,2002,2018,NA,NA
IND,UDLFAKF,"Udenlandsk kapitalindkomst, såfremt denne er omfattet af en skattemæssig lempelsesregel",1986,2018,NA,NA
IND,UDLIN2KA,Udenlandsk kapitalindkomst der er i følge en dobbeltbeskatningsoverenskomst er omfattet af reglerne om gammel exemption (skattefri),1987,2018,NA,NA
IND,UDLOEN,"Løn for arbejde i udlandet, del der kan skelnes fra anden udenlandsk pers. indk.",2002,2018,NA,NA
IND,UDLPENS,Pensioner fra udlandet,1998,2018,NA,NA
IND,UDLSKAT,Udenlandsk betalt skat af indkomster i udlandet,2002,2018,NA,NA
IND,UDPRIGAEL,"Gæld til realkreditinstitutter, pengeinstitutter mv. i udlandet",1997,2018,NA,NA
IND,ULAKTIE,Udbytter fra udenlandske aktier samt gevinst og tab på udenlandske aktier mm.,2002,2018,NA,NA
IND,UNDERHOL,Betalt underholdsbidrag (fradrag i skattepligtig indkomst),1980,2018,https://www.dst.dk/da/Statistik/dokumentation/Times/personindkomst/underhol,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Personindkomster/UNDERHOL
IND,UNHINDK,Modtaget underholdsbidrag og børnebidrag,1997,2018,NA,NA
IND,VARMEHJALP,Varmehjælp til folkepensionister,2002,2018,NA,NA
IND,VERSION,Version,2004,2018,NA,NA
IND,VIRKKOD,"Kode til angivelse af, om skatteberegning foretages inden for eller uden for virksomhedsordningen",1987,2018,NA,NA
IND,VIRKORDIND,Beløb indsat i virksomhedsordningerne netto (speciel ordning for selvstændige og kunstnere),1987,2018,https://www.dst.dk/da/Statistik/dokumentation/Times/personindkomst/virkordind,https://dst.dk/da/TilSalg/Forskningsservice/Dokumentation/hoejkvalitetsvariable/Personindkomster/VIRKORDIND
IND,VIRKSK,Foreløbig skat af beløb overført til virksomhedsordningen og konjunkturudligningsordningen og kunstnerordningen,1987,2018,NA,NA
IND,VIRKSOMHEDS_PRAKTIK,Dagpenge til personer i virksomhedspraktik,2009,2018,NA,NA
IND,ADAGP,NA,NA,NA,https://www.dst.dk/da/Statistik/dokumentation/Times/personindkomst/adagp,NA
IND,ADAGPAGN,NA,NA,NA,https://www.dst.dk/da/Statistik/dokumentation/Times/personindkomst/adagpagn,NA
IND,AFHFORM,NA,NA,NA,https://www.dst.dk/da/Statistik/dokumentation/Times/personindkomst/afhform,NA
IND,AINDK94,NA,NA,NA,https://www.dst.dk/da/Statistik/dokumentation/Times/personindkomst/aindk94,NA
IND,AKAPSKL,NA,NA,NA,https://www.dst.dk/da/Statistik/dokumentation/Times/personindkomst/akapskl,NA
IND,AKIHUBS,NA,NA,NA,https://www.dst.dk/da/Statistik/dokumentation/Times/personindkomst/akihubs,NA
IND,AKIIHUBS,NA,NA,NA,https://www.dst.dk/da/Statistik/dokumentation/Times/personindkomst/akiihubs,NA
IND,AKTIUDL,NA,NA,NA,https://www.dst.dk/da/Statistik/dokumentation/Times/personindkomst/aktiudl,NA
IND,AKTKOEB,NA,NA,NA,https://www.dst.dk/da/Statistik/dokumentation/Times/personindkomst/aktkoeb,NA
IND,ALDER_ULT_INK,NA,NA,NA,https://www.dst.dk/da/Statistik/dokumentation/Times/Personindkomst/ALDER-ULT-INK,NA
IND,ANDAKAS,NA,NA,NA,https://www.dst.dk/da/Statistik/dokumentation/Times/personindkomst/andakas,NA
IND,ANDFRAD,NA,NA,NA,https://www.dst.dk/da/Statistik/dokumentation/Times/personindkomst/andfrad,NA
IND,ANKAPPER,NA,NA,NA,https://www.dst.dk/da/Statistik/dokumentation/Times/personindkomst/ankapper,NA
IND,ANPERIND,NA,NA,NA,https://www.dst.dk/da/Statistik/dokumentation/Times/personindkomst/anperind,NA
IND,ANUDLAK,NA,NA,NA,https://www.dst.dk/da/Statistik/dokumentation/Times/personindkomst/anudlak,NA
IND,ARBLHU,NA,NA,NA,https://www.dst.dk/da/Statistik/dokumentation/Times/personindkomst/arblhu,NA
IND,ASKPLI,NA,NA,NA,https://www.dst.dk/da/Statistik/dokumentation/Times/personindkomst/askpli,NA
IND,ATPABES,NA,NA,NA,https://www.dst.dk/da/Statistik/dokumentation/Times/personindkomst/atpabes,NA
IND,ATPBBES,NA,NA,NA,https://www.dst.dk/da/Statistik/dokumentation/Times/personindkomst/atpbbes,NA
IND,ATPCBES,NA,NA,NA,https://www.dst.dk/da/Statistik/dokumentation/Times/personindkomst/atpcbes,NA
IND,ATPDBES,NA,NA,NA,https://www.dst.dk/da/Statistik/dokumentation/Times/personindkomst/atpdbes,NA
IND,ATPEBES,NA,NA,NA,https://www.dst.dk/da/Statistik/dokumentation/Times/personindkomst/atpebes,NA
IND,ATPSAML,NA,NA,NA,https://www.dst.dk/da/Statistik/dokumentation/Times/personindkomst/atpsaml,NA
IND,BANKAKT,NA,NA,NA,https://www.dst.dk/da/Statistik/dokumentation/Times/personindkomst/bankakt,NA
IND,BANKGAELD,NA,NA,NA,https://www.dst.dk/da/Statistik/dokumentation/Times/personindkomst/bankgaeld,NA
IND,BARNEP,NA,NA,NA,https://www.dst.dk/da/Statistik/dokumentation/Times/personindkomst/barnep,NA
IND,BDAGP,NA,NA,NA,https://www.dst.dk/da/Statistik/dokumentation/Times/personindkomst/bdagp,NA
IND,BOSBOERN,NA,NA,NA,https://www.dst.dk/da/Statistik/dokumentation/Times/personindkomst/bosboern,NA
IND,CORLOEN,NA,NA,NA,https://www.dst.dk/da/Statistik/dokumentation/Times/personindkomst/corloen,NA
IND,CPRTJEK,NA,NA,NA,https://www.dst.dk/da/Statistik/dokumentation/Times/forskningsservice/cprtjek,NA
IND,CPRTYPE,NA,NA,NA,https://www.dst.dk/da/Statistik/dokumentation/Times/forskningsservice/cprtype,NA
IND,DAGPENGE_KONTANT_13,NA,NA,NA,https://www.dst.dk/da/Statistik/dokumentation/Times/personindkomst/dagpenge-kontant-13,NA
IND,DAKTIE,NA,NA,NA,https://www.dst.dk/da/Statistik/dokumentation/Times/personindkomst/daktie,NA
IND,DISPON_13,NA,NA,NA,https://www.dst.dk/da/Statistik/dokumentation/Times/personindkomst/dispon-13,NA
IND,EFTLEVHJ,NA,NA,NA,https://www.dst.dk/da/Statistik/dokumentation/Times/personindkomst/eftlevhj,NA
IND,EJD_SKAT_EJER_BOLIG,NA,NA,NA,https://www.dst.dk/da/Statistik/dokumentation/Times/personindkomst/ejd-skat-ejer-bolig,NA
IND,EJD_SKAT_LEJER_BOLIG,NA,NA,NA,https://www.dst.dk/da/Statistik/dokumentation/Times/personindkomst/ejd-skat-lejer-bolig,NA
IND,ETABHUI,NA,NA,NA,https://www.dst.dk/da/Statistik/dokumentation/Times/personindkomst/etabhui,NA
IND,FAGFKDB,NA,NA,NA,https://www.dst.dk/da/Statistik/dokumentation/Times/personindkomst/fagfkdb,NA
IND,FERIE_DAGPENGE,NA,NA,NA,https://www.dst.dk/da/Statistik/dokumentation/Times/personindkomst/ferie-dagpenge,NA
IND,FLEXLON_TILSKUD,NA,NA,NA,https://www.dst.dk/da/Statistik/dokumentation/Times/personindkomst/flexlon-tilskud,NA
IND,FLEXYD,NA,NA,NA,https://www.dst.dk/da/Statistik/dokumentation/Times/personindkomst/flexyd,NA
IND,FOLKEFORTID_13,NA,NA,NA,https://www.dst.dk/da/Statistik/dokumentation/Times/personindkomst/folkefortid-13,NA
IND,FOSFUFRD,NA,NA,NA,https://www.dst.dk/da/Statistik/dokumentation/Times/personindkomst/fosfufrd,NA
IND,FRADRAGBES,NA,NA,NA,https://www.dst.dk/da/Statistik/dokumentation/Times/personindkomst/fradragbes,NA
IND,FRDUDL,NA,NA,NA,https://www.dst.dk/da/Statistik/dokumentation/Times/personindkomst/frdudl,NA
IND,FRIOFBEF,NA,NA,NA,https://www.dst.dk/da/Statistik/dokumentation/Times/personindkomst/friofbef,NA
IND,GAELD_TIL_OFF,NA,NA,NA,https://www.dst.dk/da/Statistik/dokumentation/Times/personindkomst/gaeld-til-off,NA
IND,GEVAFKAP,NA,NA,NA,https://www.dst.dk/da/Statistik/dokumentation/Times/personindkomst/gevafkap,NA
IND,HAEDGAVS,NA,NA,NA,https://www.dst.dk/da/Statistik/dokumentation/Times/personindkomst/haedgavs,NA
IND,HONNY,NA,NA,NA,https://www.dst.dk/da/Statistik/dokumentation/Times/personindkomst/honny,NA
IND,INDESTPI,NA,NA,NA,https://www.dst.dk/da/Statistik/dokumentation/Times/personindkomst/indestpi,NA
IND,INDSKIB,NA,NA,NA,https://www.dst.dk/da/Statistik/dokumentation/Times/personindkomst/indskib,NA
IND,INTGRAYD,NA,NA,NA,https://www.dst.dk/da/Statistik/dokumentation/Times/personindkomst/intgrayd,NA
IND,INVUDL,NA,NA,NA,https://www.dst.dk/da/Statistik/dokumentation/Times/personindkomst/invudl,NA
IND,JUBJUB,NA,NA,NA,https://www.dst.dk/da/Statistik/dokumentation/Times/personindkomst/jubjub,NA
IND,KAPINDKP,NA,NA,NA,https://www.dst.dk/da/Statistik/dokumentation/Times/personindkomst/kapindkp,NA
IND,KAPITIALT,NA,NA,NA,https://www.dst.dk/da/Statistik/dokumentation/Times/personindkomst/kapitialt,NA
IND,KAPITPRIV,NA,NA,NA,https://www.dst.dk/da/Statistik/dokumentation/Times/personindkomst/kapitpriv,NA
IND,KAPITVIRK,NA,NA,NA,https://www.dst.dk/da/Statistik/dokumentation/Times/personindkomst/kapitvirk,NA
IND,KAPPENS,NA,NA,NA,https://www.dst.dk/da/Statistik/dokumentation/Times/personindkomst/kappens,NA
IND,KAPVAERS,NA,NA,NA,https://www.dst.dk/da/Statistik/dokumentation/Times/personindkomst/kapvaers,NA
IND,KHFLYGT,NA,NA,NA,https://www.dst.dk/da/Statistik/dokumentation/Times/personindkomst/khflygt,NA
IND,KOM_RES_FORLOB,NA,NA,NA,https://www.dst.dk/da/Statistik/dokumentation/Times/personindkomst/kom-res-forlob,NA
IND,KONTANTHJ_13,NA,NA,NA,https://www.dst.dk/da/Statistik/dokumentation/Times/personindkomst/kontanthj-13,NA
IND,KONTSKFRI,NA,NA,NA,https://www.dst.dk/da/Statistik/dokumentation/Times/personindkomst/kontskfri,NA
IND,KURSAKT,NA,NA,NA,https://www.dst.dk/da/Statistik/dokumentation/Times/personindkomst/kursakt,NA
IND,KURSUSG,NA,NA,NA,https://www.dst.dk/da/Statistik/dokumentation/Times/personindkomst/kursusg,NA
IND,LEDIGHEDSYDELSE,NA,NA,NA,https://www.dst.dk/da/Statistik/dokumentation/Times/personindkomst/ledighedsydelse,NA
IND,LEJINDT,NA,NA,NA,https://www.dst.dk/da/Statistik/dokumentation/Times/personindkomst/lejindt,NA
IND,LIGNFRDP,NA,NA,NA,https://www.dst.dk/da/Statistik/dokumentation/Times/personindkomst/lignfrdp,NA
IND,LOENMIO,NA,NA,NA,https://www.dst.dk/da/Statistik/dokumentation/Times/personindkomst/loenmio,NA
IND,LOENSKPL,NA,NA,NA,https://www.dst.dk/da/Statistik/dokumentation/Times/personindkomst/loenskpl,NA
IND,OBLAKT,NA,NA,NA,https://www.dst.dk/da/Statistik/dokumentation/Times/personindkomst/oblakt,NA
IND,OBLGAELD,NA,NA,NA,https://www.dst.dk/da/Statistik/dokumentation/Times/personindkomst/oblgaeld,NA
IND,OFFPENS,NA,NA,NA,https://www.dst.dk/da/Statistik/dokumentation/Times/personindkomst/offpens,NA
IND,OFFPENS_EFTERLON_13,NA,NA,NA,https://www.dst.dk/da/Statistik/dokumentation/Times/personindkomst/offpens-efterlon-13,NA
IND,OVRIG_DAGPENGE_AKAS_13,NA,NA,NA,https://www.dst.dk/da/Statistik/dokumentation/Times/personindkomst/ovrig-dagpenge-akas-13,NA
IND,OVRIG_KONTANTHJALP_13,NA,NA,NA,https://www.dst.dk/da/Statistik/dokumentation/Times/personindkomst/ovrig-kontanthjalp-13,NA
IND,OVRIG_OVERFORSEL_13,NA,NA,NA,https://www.dst.dk/da/Statistik/dokumentation/Times/personindkomst/ovrig-overforsel-13,NA
IND,PANTAKT,NA,NA,NA,https://www.dst.dk/da/Statistik/dokumentation/Times/personindkomst/pantakt,NA
IND,PANTGAELD,NA,NA,NA,https://www.dst.dk/da/Statistik/dokumentation/Times/personindkomst/pantgaeld,NA
IND,PASBOERN,NA,NA,NA,https://www.dst.dk/da/Statistik/dokumentation/Times/personindkomst/pasboern,NA
IND,PENBPA,NA,NA,NA,https://www.dst.dk/da/Statistik/dokumentation/Times/personindkomst/penbpa,NA
