rowid,name,value,name_english,value_english
137,tabellens_indhold,"Tabellen er det centrale omdrejningspunkt i stjerneskemaet for MiniPas og indeholder en række for hver kontakt i MiniPas. Oplysningerne i tabellen omfatter først og fremmest centrale administrative variable, som f.eks. patientens cpr-nummer, stamsygehus og kontaktens start- og sluttidspunkter. Herudover indeholder tabellen beregnede variable, som køn og sengedage. Endelige er enkelte oplysninger fra satellit-datasættet duplikeret ind i tabellen. Det er sket af praktiske hensyn for at hjælpe brugeren, hvor der er tale om oplysninger, som der ofte trækkes på. Eksempelvis ligger aktionsdiagnosen tilgængelig i t_adm mens den også findes i t_diag.",table_content,"The table is the central focal point of the MiniPas star chart and contains a row for each contact in the MiniPas. The information in the table primarily includes key administrative variables, such as the patient's social security number, family hospital, and contact starting point. and end times.In addition, the table contains calculated variables, such as gender and bed days.Finally, some information from the satellite dataset is duplicated into the table.This has been done for practical reasons to help the user, where it is information that is often drawn on For example, the action diagnosis is available in t_adm while it is also available in t_diag. "
138,tabellens_indhold,Tabellen indeholder datoen for den seneste opdatering af hver sygehuskontakt.,table_content,The table contains the date of the last update of each hospital contact. 
139,tabellens_indhold,"Tabellen indeholder datoer for besøg, der knytter sig til somatiske ambulante og deldøgns-kontakter. Fra 2003 indeholder tabellen også besøgsdatoer fra hjemmebesøg og kan indeholde flere besøgsdatoer pr. dag pr. patient. Hjemmebesøg kan frasorteres ved at koble med tabellen t_sksube og se på de besøgsdatoer, hvor der på samme dag er foretaget en procedure med koden AAF6.",table_content,"The table contains dates for visits related to somatic outpatient and part-time contacts. From 2003, the table also contains visit dates from home visits and can contain several visit dates per day per patient. Home visits can be sorted out by linking with the table t_sksube and look at the visit dates where a procedure with the code AAF6 was performed on the same day. "
140,tabellens_indhold,"Tabellen indeholder datoer for besøg, der knytter sig til somatiske og psykiatriske ambulante kontakter. Fra 2003 indeholder tabellen også besøgsdatoer fra hjemmebesøg, og kan indeholde flere besøgsdatoer pr. dag pr. patient. Hjemmebesøg kan frasorteres ved at koble med tabellen t_sksube og se på de besøgsdatoer, hvor der på samme dag er foretaget en procedure med koden AAF6",table_content,"The table contains dates for visits related to somatic and psychiatric outpatient contacts. From 2003, the table also contains visit dates from home visits, and can contain several visit dates per day per patient. Home visits can be sorted out by linking with the table t_sksube and look at the visit dates where on the same day a procedure was performed with the code AAF6 "
141,tabellens_indhold,"Tabellen indeholder grupperet data om ambulante kontakter inden for det i navnet angivne år. Dels data fra den månedlige opdatering af LPR (den 10. i hver måned), som identificerer kontakten, individet, sygehus, afdeling, diagnoser, procedurer m.m. Dels grupperingsdata, dvs. casemix, prissætning af kontakten, dvs. pris for den enkelte ydelse, totalpris for kontakten, lønsumsafgifter m.m. Tabellen indeholder også mellemvariable, således at man kan følge, hvor de enkelte værdier stammer fra.",table_contents,"The table contains grouped data on outpatient contacts within the year specified in the name. Partly data from the monthly update of LPR (the 10th of each month), which identifies the contact, the individual, hospital, ward, diagnoses, procedures etc. Grouping data, ie casemix, pricing of the contact, ie price for the individual service, total price for the contact, payroll taxes, etc. The table also contains intermediate variables, so that you can follow where the individual values ​​come from. "
142,tabellens_indhold,"Tabellen indeholder grupperet data om stationære kontakter, der er afsluttet inden for det i navnet angivne år. Dels data fra den månedlige opdatering af LPR (den 10. i hver måned), som identificerer kontakten, individet, sygehus, afdeling, diagnoser, procedurer m.m. Dels grupperingsdata, dvs. casemix, prissætning af kontakten, dvs. pris for den enkelte ydelse, totalpris for kontakten, lønsumsafgifter m.m. Tabellen indeholder også mellemvariable, således at man kan følge, hvor de enkelte værdier stammer fra.",table_contents,"The table contains grouped data on stationary contacts completed within the year specified in the name. Partly data from the monthly update of LPR (the 10th of each month), which identifies the contact, individual, hospital, ward , diagnoses, procedures etc. Partly grouping data, ie casemix, pricing of the contact, ie price for the individual service, total price for the contact, payroll taxes, etc. The table also contains intermediate variables, so that you can follow where the individual values ​​come from. "
143,tabellens_indhold,"Tabellen indeholder i store træk de samme variable som den tilsvarende ikke-fejl-tabel. Derudover en fejltekst og -kode, der angiver hvilke valideringer, der er overtrådt og som har forårsaget kontaktens tilstedeværelse i fejltabellen.",table_content,"The table contains broadly the same variables as the corresponding non-error table. In addition, an error text and code indicating which validations have been violated and which have caused the contact to be present in the error table. "
144,tabellens_indhold,"Tabellen indeholder oplysninger om aflyste procedurer, dvs. procedurer der har været planlagt, men som aldrig blev udført pga. aflysning",table_content,"The table contains information about canceled procedures, ie procedures that have been planned, but which were never performed due to cancellation "
145,tabellens_indhold,"Tabellen indeholder oplysninger om alle operationer, der er foretaget efter 1. januar 1996. Tabellen indeholder både oplysninger om operationskoderne og deres type samt tid og sted for hver operation og eventuelle tillægskoder til operationerne.",table_content,"The table contains information on all operations performed after January 1, 1996. The table contains both information on the operation codes and their type as well as the time and place of each operation and any additional codes for the operations. "
146,tabellens_indhold,"Tabellen indeholder oplysninger om alle operationer, der er foretaget efter 1. januar 1996. Tabellen indeholder både oplysninger om operationskoderne og deres type samt tid og sted for hver operation og eventuelle tillægskoder til operationerne.Der var ved årsskiftet 1995/1996 et skift i operationsklassifikationen, og det blev håndteret således, at operationer foretaget før årsskiftet blev registreret efter den ’gamle’ klassifikation, mens operationer foretaget efter årsskiftet blev registreret efter den nye nordiske klassifikation, som stadig er gældende. Alle operationer foretaget før 1996 kan findes i tabellen T_OPR.Da de to klassifikationer adskilles på operationsdato betyder det, at patientkontakter der strækker sig henover årsskiftet 1995/1996 godt kan have tilknyttet operationer efter begge operationsklassifikationer. Man skal i disse tilfælde både bruge tabellen T_OPR og T_SKSOPR for at være sikker på at få alle operationer med for de pågældende patientkontakter.",table_content,"The table contains information on all operations carried out after 1 January 1996. The table contains both information on the operation codes and their type as well as the time and place for each operation and any additional codes for the operations. At the turn of the year 1995/1996 a change in the operation classification, and it was handled so that operations performed before the turn of the year were registered according to the 'old' classification, while operations performed after the turn of the year were registered according to the new Nordic classification, which is still valid. in the table T_OPR.Because the two classifications are separated on the date of surgery, this means that patient contacts that extend beyond the turn of the year 1995/1996 may well have been associated with surgeries according to both surgical classifications.In these cases, both T_OPR and T_SKSOPR must be used to ensure include all surgeries for the patient cows in question ntakter. "
